customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,IntrntSrvc_DSL,IntrntSrvc_FiberOptic,IntrntSrvc_No,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract_Monthly,Contract_OneYear,Contract_TwoYear,PaperlessBilling,PayMthd_BankTransfer,PayMthd_CreditCard,PayMthd_ElectronicCheck,PayMthd_MailedCheck,MonthlyCharges,TotalCharges,Churn
0793-TWELN,0,0,0,0,4,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,80.1,319.8,0
3283-WCWXT,1,0,1,1,6,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25.4,153.2,0
1060-ENTOF,0,1,1,0,67,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,105.4,7036.0,0
0999-QXNSA,1,1,0,1,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,45.75,344.2,0
5451-MHQOF,1,0,1,1,56,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,24.45,1432.0,0
4836-WNFNO,0,0,1,0,72,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,25.0,1849.0,0
9225-BZLNZ,1,0,1,0,72,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,85.25,6084.0,0
0354-VXMJC,1,0,1,1,23,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19.6,426.8,0
4422-QVIJA,0,0,0,1,35,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,50.16,1655.0,0
9365-SRSZE,1,1,1,0,27,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,70.56,1944.0,0
6839-ITVZJ,0,0,1,1,26,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,60.06,1616.0,1
8332-OSJDW,1,0,1,1,12,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,26.4,315.0,0
4735-BJKOU,0,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20.16,805.0,0
0274-JKUJR,1,0,1,1,7,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,58.84,465.8,0
5740-YHGTW,1,0,1,1,70,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,97.56,6668.0,0
8917-SZTTJ,1,0,1,1,60,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19.66,1162.0,0
1696-MZVAU,1,0,1,1,39,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,25.25,948.0,0
7359-WWYJV,1,0,1,0,72,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,114.44,8376.0,0
0375-HVGXO,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,34.7,34.7,1
4906-ZHGPK,1,0,1,1,54,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,70.7,3770.0,0
8593-WHYHV,1,0,0,0,3,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,85.3,264.8,1
3795-GWTRD,0,0,1,1,63,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,75.56,4708.0,0
1298-PHBTI,1,0,1,1,71,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,84.8,6150.0,0
6223-DHJGV,0,0,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,20.66,958.0,0
6961-MJKBO,1,0,0,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.45,943.0,0
6097-EQISJ,0,0,1,1,66,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,102.44,6616.0,1
4423-YLHDV,0,0,1,0,21,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,104.4,2200.0,1
8158-WPEZG,1,0,0,0,11,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,35.66,425.0,0
0107-YHINA,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,99.75,99.75,1
4918-FYJNT,0,1,1,0,55,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,90.44,5044.0,0
0727-BNRLG,1,0,0,0,69,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,97.6,6744.0,0
4854-CIDCF,0,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,73.9,196.4,0
8640-SDGKB,1,0,0,0,4,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,74.4,299.8,1
3280-MRDOF,1,1,0,0,30,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,69.1,2094.0,0
6435-SRWBJ,0,0,0,0,5,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,82.75,417.8,0
9964-WBQDJ,0,0,1,0,71,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,24.4,1725.0,0
6303-KFWSL,0,0,0,0,29,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,55.25,1620.0,0
1702-CCFNJ,1,0,1,0,52,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,61.34,3170.0,0
8932-CZHRQ,1,0,0,0,68,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,76.75,5230.0,0
0386-CWRGM,0,0,1,1,46,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.4,968.0,0
5515-RUGKN,1,0,0,0,8,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,54.75,438.0,0
0404-AHASP,1,0,1,0,72,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19.7,1422.0,0
7279-NMVJC,0,0,0,0,17,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.9,323.2,0
2081-VEYEH,1,0,0,0,3,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,107.94,318.5,0
6407-UTSLV,0,1,0,0,2,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,83.8,163.8,0
4116-TZAQJ,0,0,0,0,9,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,74.25,639.5,1
9060-HJJRW,0,0,0,0,51,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,56.4,2928.0,0
2587-YNLES,0,0,1,1,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20.1,100.4,0
7398-SKNQZ,0,0,1,0,3,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,94.9,273.2,0
5935-FCCNB,0,1,0,0,17,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,94.2,1608.0,0
1958-RNRKS,1,0,1,0,30,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,49.9,1442.0,0
5136-RGMZO,1,0,0,0,31,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,71.06,2168.0,0
8345-MVDYC,0,0,0,0,45,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,81.6,3618.0,0
8226-BXGES,1,0,1,0,64,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,89.44,5692.0,0
3877-JRJIP,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,59.84,59.84,1
8375-DKEBR,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,69.6,69.6,1
9705-IOVQQ,1,1,1,1,61,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,99.0,5970.0,0
1015-OWJKI,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19.05,19.05,0
7511-YMXVQ,1,0,0,0,9,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,45.4,418.8,1
2040-XBAVJ,1,0,1,1,72,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,114.44,8100.0,0
7551-JOHTI,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19.5,19.5,1
8887-IPQNC,0,0,1,0,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,44.25,313.5,0
8646-JCOMS,0,0,1,0,66,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,90.56,6132.0,0
9804-ICWBG,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,69.9,69.9,1
1222-KJNZD,1,0,1,1,40,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,20.4,745.5,0
0106-GHRQR,1,0,0,0,16,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,71.4,1212.0,0
5318-IXUZF,0,0,0,0,2,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,87.1,183.8,1
3768-VHXQO,1,0,1,0,67,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24.84,1584.0,0
8952-WCVCD,0,0,1,0,41,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,104.44,4164.0,0
2418-TPEUN,0,0,1,1,56,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,19.8,1120.0,0
3963-RYFNS,0,0,0,0,72,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,116.44,8012.0,0
3198-VELRD,0,0,1,1,3,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,84.75,264.8,1
8540-ZQGEA,0,0,1,0,54,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,20.05,1102.0,0
1320-REHCS,1,1,0,0,52,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,110.75,5830.0,0
4137-JOPHL,0,0,0,0,50,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,89.7,4304.0,0
9436-ZBZCT,1,0,0,0,14,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,89.94,1178.0,1
7801-CEDNV,1,0,1,0,27,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,48.7,1422.0,0
2057-BOYKM,0,1,1,0,72,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,96.6,6828.0,0
3658-QQJYD,1,0,0,0,62,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,74.3,4700.0,0
1803-BGNBD,0,0,0,0,12,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,54.3,654.5,0
0134-XWXCE,0,1,0,0,44,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,74.9,3268.0,0
6950-TWMYB,1,0,1,1,54,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,79.94,4364.0,0
5848-FHRFC,0,0,0,0,68,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.05,1387.0,0
2243-FNMMI,1,0,0,0,20,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19.4,415.5,0
2511-MORQY,1,0,1,1,50,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,54.9,2614.0,0
5356-KZCKT,1,0,0,0,58,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,24.45,1514.0,0
9470-XCCEM,1,0,1,1,35,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,89.6,3162.0,0
6519-CFDBX,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,45.4,80.94,0
3902-MIVLE,1,0,1,1,63,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,75.7,4676.0,0
0409-WTMPL,0,0,1,0,58,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,110.6,6530.0,0
8763-KIAFH,0,0,1,1,27,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,20.55,583.5,0
3669-WHAFY,0,0,1,0,71,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,115.1,8080.0,0
3055-VTCGS,0,0,0,0,63,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,58.56,3504.0,0
3144-KMTWZ,1,0,1,0,71,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,93.25,6668.0,0
7279-BUYWN,0,1,0,0,41,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,113.2,4690.0,1
7156-MHUGY,1,1,0,0,13,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,90.5,1201.0,1
7198-GLXTC,1,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,79.0,143.6,1
2007-QVGAW,0,0,1,1,68,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,19.34,1293.0,0
5207-PLSTK,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,48.75,48.75,0
2307-FYNNL,1,1,0,0,65,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,109.06,7108.0,0
5605-XNWEN,1,1,1,0,72,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,25.0,1803.0,0
2155-AMQRX,0,0,0,0,28,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,54.9,1505.0,0
6181-AXXYF,1,0,1,1,72,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24.75,1859.0,0
5091-HFAZW,0,0,0,0,2,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,91.1,168.5,0
0516-VRYBW,0,0,0,1,18,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20.16,390.8,1
2519-LBNQL,1,1,1,0,60,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,104.4,6340.0,0
8623-ULFNQ,0,1,0,0,26,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,66.06,1652.0,0
8380-PEFPE,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,71.6,71.6,1
5687-DKDTV,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20.34,77.5,1
1568-LJSZU,1,0,1,1,68,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,92.2,6390.0,0
7530-HDYDS,0,0,0,0,38,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,84.25,3264.0,1
7789-HKSBS,0,1,1,0,42,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,105.2,4600.0,0
7416-CKTEP,0,0,1,0,57,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,19.6,1134.0,0
2586-CWXVV,1,0,1,0,54,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,30.4,1621.0,0
3096-IZETN,0,0,0,0,12,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,78.1,947.5,1
2348-KCJLT,0,0,1,0,44,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,61.5,2722.0,0
8401-EMUWF,1,0,1,1,42,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,69.4,3058.0,0
4193-IBKSW,1,0,1,1,72,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,24.75,1770.0,0
5377-NDTOU,0,0,1,1,71,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,91.06,6292.0,0
5922-ABDVO,0,0,1,0,19,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,89.6,1761.0,1
2474-LCNUE,0,0,1,0,23,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,73.6,1643.0,0
0839-QNXME,0,0,0,0,30,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19.4,578.5,0
3506-OVLKD,1,0,0,0,35,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,26.2,955.0,0
9172-ANCRX,0,0,0,0,10,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,98.7,973.0,1
6650-VJONK,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,43.84,43.84,0
2178-PMGCJ,1,0,0,0,22,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,69.7,1490.0,0
7492-TAFJD,1,0,1,1,7,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,38.56,280.0,0
2773-MADBQ,0,0,0,0,36,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,53.1,1901.0,0
6016-LVTJQ,0,0,1,1,34,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20.66,716.5,0
7860-KSUGX,1,0,1,1,72,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,64.44,4720.0,0
8966-KZXXA,1,0,1,1,36,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,25.1,931.0,0
6910-HADCM,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,76.4,76.4,1
4816-LXZYW,0,0,0,0,23,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,79.1,1677.0,1
9606-PBKBQ,1,1,1,0,32,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,85.0,2642.0,1
5149-QYTTU,0,0,1,1,71,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,95.1,6772.0,0
2070-XYMFH,0,1,0,0,23,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,79.4,1835.0,0
2085-BOJKI,1,0,1,0,17,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,96.6,1588.0,0
0817-HSUSE,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,75.5,75.5,0
5442-PPTJY,1,0,1,1,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.7,258.2,0
1927-QEWMY,0,0,1,0,72,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,20.5,1502.0,0
1663-MHLHE,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19.2,19.2,0
5663-QBGIS,1,1,1,0,72,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,98.4,6930.0,0
4450-MDZFX,1,0,1,1,60,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,74.4,4452.0,0
6701-DHKWQ,0,0,1,1,61,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,51.34,3244.0,0
7554-AKDQF,0,0,1,0,6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,45.66,323.5,0
3536-IQCTX,1,1,1,0,32,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,85.3,2662.0,1
4911-BANWH,0,0,0,1,31,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,86.56,2698.0,1
8496-EJAUI,1,0,0,0,19,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,73.9,1424.0,1
0794-YVSGE,1,0,1,1,72,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.3,1401.0,0
5423-BHIXO,0,0,0,0,32,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,54.2,1740.0,0
6908-VVYHM,1,0,1,0,65,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,90.6,5932.0,0
2959-EEXWB,0,0,1,1,45,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,50.9,2334.0,0
1839-UMACK,1,0,0,0,42,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,25.05,950.0,0
3030-YDNRM,1,0,0,0,8,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,74.9,572.5,0
7321-KKSDU,1,0,0,1,32,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20.5,697.0,0
3402-XRIUO,0,1,1,0,22,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,63.56,1382.0,0
3132-TVFDZ,1,1,1,0,57,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,44.84,2572.0,1
8286-AFUYI,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,47.94,47.94,0
8080-DDEMJ,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,45.1,45.1,1
8356-WUAOJ,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,45.0,45.0,0
6365-MTGZX,1,0,0,0,24,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,96.0,2122.0,1
1349-WXNGG,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20.05,20.05,1
8058-DMYRU,1,1,0,0,54,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,90.06,4932.0,0
9350-ZXYJC,0,0,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,25.3,116.94,0
6990-YNRIO,1,0,1,1,65,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,108.6,6936.0,1
8958-JPTRR,0,0,1,0,56,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,24.3,1262.0,0
6959-GQEGV,1,0,0,0,45,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,75.94,3274.0,0
3173-WSSUE,0,0,1,1,71,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19.7,1416.0,0
1265-HVPZB,1,0,1,0,59,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,66.4,3958.0,0
4115-UMJFQ,1,0,0,0,69,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,35.75,2492.0,0
7369-TRPFD,1,0,0,0,19,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18.8,279.2,0
1098-KFQEC,0,0,1,1,55,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19.4,1083.0,0
7190-XHTWJ,0,0,0,0,38,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,19.3,755.5,0
0621-TWIEM,1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,45.56,402.5,1
3537-RYBHH,0,1,1,0,47,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,67.44,3252.0,0
2485-ITVKB,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,35.1,68.75,1
3669-OYSJI,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,46.2,46.2,1
1612-EOHDH,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,45.16,45.16,1
6702-OHFWR,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,43.3,43.3,1
5296-BFCYD,1,0,1,1,46,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,20.1,937.0,0
4510-PYUSH,0,1,0,0,38,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,57.16,2250.0,1
9359-JANWS,0,0,1,0,65,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,58.9,3858.0,0
7517-SAWMO,0,0,1,0,19,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,73.2,1441.0,1
4143-HHPMK,1,0,0,0,52,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,85.4,4340.0,1
3279-DYZQM,1,0,1,1,71,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.45,1378.0,0
7054-LGEQW,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,45.94,45.94,1
0523-VNGTF,0,1,0,0,52,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,50.5,2566.0,0
9575-IWCAZ,1,0,1,0,6,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,25.1,171.0,0
7105-MXJLL,0,1,1,0,26,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,60.7,1597.0,0
7064-FRRSW,1,1,0,0,48,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,99.0,4744.0,0
7940-UQQUG,0,0,1,1,64,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,104.4,6720.0,0
0923-PNFUB,0,0,0,0,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,83.75,247.2,1
3961-SXAXY,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,44.06,44.06,0
7010-BRBUU,1,0,1,1,72,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24.1,1735.0,0
3566-HJGPK,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,45.56,45.56,0
9938-PRCVK,0,0,1,1,41,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.7,804.0,0
0973-KYVNF,0,0,1,1,72,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,70.6,5012.0,0
5129-HHMZC,0,0,1,0,43,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,86.44,3574.0,0
9637-CDTKZ,1,0,1,0,72,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,114.1,8090.0,0
3946-JEWRQ,1,0,1,0,47,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,95.2,4564.0,0
7873-CVMAW,1,0,0,0,72,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,88.56,6364.0,0
0463-WZZKO,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,20.75,67.1,0
3494-JCHRQ,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,70.06,70.06,1
